period,country,indicator,breakdown,unit,value,flags
desi_2018,SK,desi_2a1,hh_total,pc_hh,9.619242,""
desi_2018,EU,desi_2a1,hh_total,pc_hh,15.493199,""
desi_2023,AT,desi_2a1,hh_total,pc_hh,28.342914,""
desi_2023,BE,desi_2a1,hh_total,pc_hh,66.510915,""
desi_2023,BG,desi_2a1,hh_total,pc_hh,39.208363,""
desi_2023,CY,desi_2a1,hh_total,pc_hh,44.196356,""
desi_2023,CZ,desi_2a1,hh_total,pc_hh,31.031902,""
desi_2023,DE,desi_2a1,hh_total,pc_hh,38.475523,""
desi_2023,DK,desi_2a1,hh_total,pc_hh,69.260986,""
desi_2023,EE,desi_2a1,hh_total,pc_hh,29.408088,""
desi_2023,EL,desi_2a1,hh_total,pc_hh,20.332229,""
desi_2023,ES,desi_2a1,hh_total,pc_hh,87.483048,""
desi_2023,FI,desi_2a1,hh_total,pc_hh,48.509345,""
desi_2023,FR,desi_2a1,hh_total,pc_hh,51.37317,""
desi_2023,HR,desi_2a1,hh_total,pc_hh,28.145585,""
desi_2023,HU,desi_2a1,hh_total,pc_hh,69.795719,""
desi_2023,IE,desi_2a1,hh_total,pc_hh,50.072104,""
desi_2023,IT,desi_2a1,hh_total,pc_hh,59.599667,""
desi_2023,LT,desi_2a1,hh_total,pc_hh,51.540002,""
desi_2023,LU,desi_2a1,hh_total,pc_hh,73.601967,""
desi_2023,LV,desi_2a1,hh_total,pc_hh,62.074421,""
desi_2023,MT,desi_2a1,hh_total,pc_hh,60.446559,""
desi_2023,NL,desi_2a1,hh_total,pc_hh,52.65146,""
desi_2023,PL,desi_2a1,hh_total,pc_hh,65.193532,""
desi_2023,PT,desi_2a1,hh_total,pc_hh,77.07915,""
desi_2023,RO,desi_2a1,hh_total,pc_hh,81.292156,""
desi_2023,SE,desi_2a1,hh_total,pc_hh,85.280218,""
desi_2023,SI,desi_2a1,hh_total,pc_hh,51.599807,""
desi_2023,SK,desi_2a1,hh_total,pc_hh,33.469472,""
desi_2023,EU,desi_2a1,hh_total,pc_hh,55.077463,""
desi_2022,AT,desi_2a2,hh_total,pc_hh,0,""
desi_2022,BE,desi_2a2,hh_total,pc_hh,0.533352,""
desi_2022,BG,desi_2a2,hh_total,pc_hh,0.42053,""
desi_2022,CY,desi_2a2,hh_total,pc_hh,0.174507,""
desi_2022,CZ,desi_2a2,hh_total,pc_hh,0.766497,""
desi_2022,DE,desi_2a2,hh_total,pc_hh,2.462652,""
desi_2022,DK,desi_2a2,hh_total,pc_hh,7.247095,""
desi_2022,EE,desi_2a2,hh_total,pc_hh,0.039424,""
desi_2022,EL,desi_2a2,hh_total,pc_hh,0,""
desi_2022,ES,desi_2a2,hh_total,pc_hh,0.017781,""
desi_2022,FI,desi_2a2,hh_total,pc_hh,1.451831,""
desi_2022,FR,desi_2a2,hh_total,pc_hh,26.747582,""
desi_2022,HU,desi_2a2,hh_total,pc_hh,21.816262,""
desi_2022,IE,desi_2a2,hh_total,pc_hh,4.26654,""
desi_2022,IT,desi_2a2,hh_total,pc_hh,7.063877,""
desi_2022,LT,desi_2a2,hh_total,pc_hh,0.715963,""
desi_2022,LU,desi_2a2,hh_total,pc_hh,3.997491,""
desi_2022,LV,desi_2a2,hh_total,pc_hh,0,""
desi_2022,MT,desi_2a2,hh_total,pc_hh,2.43283,""
desi_2022,NL,desi_2a2,hh_total,pc_hh,0,""
desi_2022,PL,desi_2a2,hh_total,pc_hh,2.094519,""
desi_2022,PT,desi_2a2,hh_total,pc_hh,1.889475,""
desi_2022,RO,desi_2a2,hh_total,pc_hh,8.977218,""
desi_2022,SE,desi_2a2,hh_total,pc_hh,4.443105,""
desi_2022,SI,desi_2a2,hh_total,pc_hh,0.020708,""
desi_2022,SK,desi_2a2,hh_total,pc_hh,0.960294,""
desi_2022,EU,desi_2a2,hh_total,pc_hh,7.584337,""
desi_2021,AT,desi_2a2,hh_total,pc_hh,0,""
desi_2021,BE,desi_2a2,hh_total,pc_hh,0.007476,""
desi_2021,BG,desi_2a2,hh_total,pc_hh,0.266064,""
desi_2021,CY,desi_2a2,hh_total,pc_hh,0,""
desi_2021,CZ,desi_2a2,hh_total,pc_hh,0.2708,""
desi_2021,DE,desi_2a2,hh_total,pc_hh,1.116818,""
desi_2021,DK,desi_2a2,hh_total,pc_hh,4.376976,""
desi_2021,EE,desi_2a2,hh_total,pc_hh,0,""
desi_2021,EL,desi_2a2,hh_total,pc_hh,0,""
desi_2021,ES,desi_2a2,hh_total,pc_hh,0.005631,""
desi_2021,FI,desi_2a2,hh_total,pc_hh,0.951516,""
desi_2021,HU,desi_2a2,hh_total,pc_hh,13.213362,""
desi_2021,IE,desi_2a2,hh_total,pc_hh,3.519511,""
desi_2021,IT,desi_2a2,hh_total,pc_hh,4.223519,""
desi_2021,LT,desi_2a2,hh_total,pc_hh,0.23414,""
desi_2021,LU,desi_2a2,hh_total,pc_hh,1.800574,""
desi_2021,LV,desi_2a2,hh_total,pc_hh,0,""
desi_2021,MT,desi_2a2,hh_total,pc_hh,1.148184,""
desi_2021,NL,desi_2a2,hh_total,pc_hh,0,""
desi_2021,PL,desi_2a2,hh_total,pc_hh,1.10109,""
desi_2021,PT,desi_2a2,hh_total,pc_hh,1.280653,""
desi_2021,RO,desi_2a2,hh_total,pc_hh,0,""
desi_2021,SE,desi_2a2,hh_total,pc_hh,3.630828,""
desi_2021,SI,desi_2a2,hh_total,pc_hh,0.015039,""
desi_2021,SK,desi_2a2,hh_total,pc_hh,0.383036,""
desi_2020,AT,desi_2a2,hh_total,pc_hh,0,""
desi_2020,BE,desi_2a2,hh_total,pc_hh,0,""
